track,type,shortcut,player,system_played,date,time_period,time,record_duration,position,total,year,records,nation
Kalimari Desert,Three Lap,No,MR,PAL,2016-02-12,2M 4.3S,124.3,0,2,275,2012,17.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-02-12,2M 4.3S,124.3,0,2,275,2013,44.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-02-12,2M 4.3S,124.3,0,2,275,2014,27.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-02-12,2M 4.3S,124.3,0,2,275,2015,22.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-02-12,2M 4.3S,124.3,0,2,275,2016,39.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-02-12,2M 4.3S,124.3,0,2,275,2017,21.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-02-12,2M 4.3S,124.3,0,2,275,2018,29.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-02-12,2M 4.3S,124.3,0,2,275,2019,22.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-02-12,2M 4.3S,124.3,0,2,275,2020,23.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-02-12,2M 4.3S,124.3,0,2,275,2021,11.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-10-15,2M 4.23S,124.23,514,2,275,2011,20.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-10-15,2M 4.23S,124.23,514,2,275,2012,17.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-10-15,2M 4.23S,124.23,514,2,275,2013,44.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-10-15,2M 4.23S,124.23,514,2,275,2014,27.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-10-15,2M 4.23S,124.23,514,2,275,2015,22.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-10-15,2M 4.23S,124.23,514,2,275,2016,39.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-10-15,2M 4.23S,124.23,514,2,275,2017,21.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-10-15,2M 4.23S,124.23,514,2,275,2018,29.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-10-15,2M 4.23S,124.23,514,2,275,2019,22.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-10-15,2M 4.23S,124.23,514,2,275,2020,23.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2016-10-15,2M 4.23S,124.23,514,2,275,2021,11.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-03-15,2M 4.08S,124.08,8,2,275,2011,20.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-03-15,2M 4.08S,124.08,8,2,275,2012,17.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-03-15,2M 4.08S,124.08,8,2,275,2013,44.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-03-15,2M 4.08S,124.08,8,2,275,2014,27.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-03-15,2M 4.08S,124.08,8,2,275,2015,22.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-03-15,2M 4.08S,124.08,8,2,275,2016,39.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-03-15,2M 4.08S,124.08,8,2,275,2017,21.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-03-15,2M 4.08S,124.08,8,2,275,2018,29.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-03-15,2M 4.08S,124.08,8,2,275,2019,22.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-03-15,2M 4.08S,124.08,8,2,275,2020,23.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-03-15,2M 4.08S,124.08,8,2,275,2021,11.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-04-20,2M 3.94S,123.94,1043,2,275,2011,20.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-04-20,2M 3.94S,123.94,1043,2,275,2012,17.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-04-20,2M 3.94S,123.94,1043,2,275,2013,44.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-04-20,2M 3.94S,123.94,1043,2,275,2014,27.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-04-20,2M 3.94S,123.94,1043,2,275,2015,22.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-04-20,2M 3.94S,123.94,1043,2,275,2016,39.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-04-20,2M 3.94S,123.94,1043,2,275,2017,21.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-04-20,2M 3.94S,123.94,1043,2,275,2018,29.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-04-20,2M 3.94S,123.94,1043,2,275,2019,22.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-04-20,2M 3.94S,123.94,1043,2,275,2020,23.0,Germany
Kalimari Desert,Three Lap,No,MR,PAL,2018-04-20,2M 3.94S,123.94,1043,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.01S,39.01,689,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.01S,39.01,689,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.01S,39.01,689,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.01S,39.01,689,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.01S,39.01,689,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.01S,39.01,689,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.01S,39.01,689,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.01S,39.01,689,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.01S,39.01,689,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.01S,39.01,689,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2018-07-23,39.01S,39.01,689,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2020-09-20,38.99S,38.99,48,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2020-09-20,38.99S,38.99,48,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2020-09-20,38.99S,38.99,48,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2020-09-20,38.99S,38.99,48,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2020-09-20,38.99S,38.99,48,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2020-09-20,38.99S,38.99,48,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2020-09-20,38.99S,38.99,48,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2020-09-20,38.99S,38.99,48,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2020-09-20,38.99S,38.99,48,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2020-09-20,38.99S,38.99,48,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,No,MR,PAL,2020-09-20,38.99S,38.99,48,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2011-04-25,39.18S,39.18,8,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-04-12,39.14S,39.14,142,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-09-01,39.13S,39.13,31,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.11S,39.11,0,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-10-04,39.1S,39.1,11,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2013-12-05,39.04S,39.04,1667,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2019,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2020,23.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-06-29,39.03S,39.03,24,2,275,2021,11.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2011,20.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2012,17.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2013,44.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2014,27.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2015,22.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2016,39.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2017,21.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2018,29.0,Germany
Kalimari Desert,Single Lap,Yes,MR,PAL,2018-07-23,39.02S,39.02,0,2,275,2019,22.0,Germany
